Date,Close,Volume,Dividends
2019-09-06,187.49000549316406,15226800,0.0
2019-09-09,188.75999450683594,14722400,0.0
2019-09-10,186.1699981689453,15455900,0.0
2019-09-11,188.49000549316406,11761700,0.0
2019-09-12,187.47000122070312,11419800,0.0
2019-09-13,187.19000244140625,11441100,0.0
2019-09-16,186.22000122070312,8444800,0.0
2019-09-17,188.0800018310547,9671100,0.0
2019-09-18,188.13999938964844,9681900,0.0
2019-09-19,190.13999938964844,10392700,0.0
2019-09-20,189.92999267578125,19934200,0.0
2019-09-23,186.82000732421875,13327600,0.0
2019-09-24,181.27999877929688,18546600,0.0
2019-09-25,182.8000030517578,18068300,0.0
2019-09-26,180.11000061035156,16083300,0.0
2019-09-27,177.10000610351562,14656200,0.0
2019-09-30,178.0800018310547,10740000,0.0
2019-10-01,175.80999755859375,17073000,0.0
2019-10-02,174.60000610351562,16151700,0.0
2019-10-03,179.3800048828125,16086300,0.0
2019-10-04,180.4499969482422,10430200,0.0
2019-10-07,179.67999267578125,9178300,0.0
2019-10-08,177.75,9466900,0.0
2019-10-09,179.85000610351562,7556900,0.0
2019-10-10,180.02999877929688,8605000,0.0
2019-10-11,184.19000244140625,14930500,0.0
2019-10-14,183.27999877929688,7006000,0.0
2019-10-15,188.88999938964844,15039100,0.0
2019-10-16,189.5500030517578,10516900,0.0
2019-10-17,190.38999938964844,9603000,0.0
2019-10-18,185.85000610351562,16874200,0.0
2019-10-21,189.75999450683594,8122600,0.0
2019-10-22,182.33999633789062,19537600,0.0
2019-10-23,186.14999389648438,12300400,0.0
2019-10-24,186.3800048828125,11413500,0.0
2019-10-25,187.88999938964844,8061200,0.0
2019-10-28,189.39999389648438,13657900,0.0
2019-10-29,189.30999755859375,13574900,0.0
2019-10-30,188.25,28734600,0.0
2019-10-31,191.64999389648438,42286500,0.0
2019-11-01,193.6199951171875,21711800,0.0
2019-11-04,194.72000122070312,16371300,0.0
2019-11-05,194.32000732421875,9942000,0.0
2019-11-06,191.5500030517578,10973000,0.0
2019-11-07,190.4199981689453,13473000,0.0
2019-11-08,190.83999633789062,10760800,0.0
2019-11-11,189.61000061035156,8631200,0.0
2019-11-12,194.47000122070312,17615500,0.0
2019-11-13,193.19000244140625,10860700,0.0
2019-11-14,193.14999389648438,9040500,0.0
2019-11-15,195.10000610351562,11524300,0.0
2019-11-18,197.39999389648438,16167200,0.0
2019-11-19,199.32000732421875,19056800,0.0
2019-11-20,197.50999450683594,12355400,0.0
2019-11-21,197.92999267578125,12131000,0.0
2019-11-22,198.82000732421875,9959800,0.0
2019-11-25,199.7899932861328,15272300,0.0
2019-11-26,198.97000122070312,11735500,0.0
2019-11-27,202.0,12736600,0.0
2019-11-29,201.63999938964844,7985200,0.0
2019-12-02,199.6999969482422,11503400,0.0
2019-12-03,198.82000732421875,11595300,0.0
2019-12-04,198.7100067138672,8456300,0.0
2019-12-05,199.36000061035156,9740400,0.0
2019-12-06,201.0500030517578,12270600,0.0
2019-12-09,201.33999633789062,11954800,0.0
2019-12-10,200.8699951171875,9475700,0.0
2019-12-11,202.25999450683594,8036800,0.0
2019-12-12,196.75,23734800,0.0
2019-12-13,194.11000061035156,18798000,0.0
2019-12-16,197.9199981689453,14911500,0.0
2019-12-17,198.38999938964844,10175700,0.0
2019-12-18,202.5,23274400,0.0
2019-12-19,206.05999755859375,16514600,0.0
2019-12-20,206.3000030517578,27306900,0.0
2019-12-23,206.17999267578125,13348900,0.0
2019-12-24,205.1199951171875,6046300,0.0
2019-12-26,207.7899932861328,9350700,0.0
2019-12-27,208.10000610351562,10284200,0.0
2019-12-30,204.41000366210938,10524300,0.0
2019-12-31,205.25,8953500,0.0
2020-01-02,209.77999877929688,12077100,0.0
2020-01-03,208.6699981689453,11188400,0.0
2020-01-06,212.60000610351562,17058900,0.0
2020-01-07,213.05999755859375,14912400,0.0
2020-01-08,215.22000122070312,13475000,0.0
2020-01-09,218.3000030517578,12642800,0.0
2020-01-10,218.05999755859375,12119400,0.0
2020-01-13,221.91000366210938,14463400,0.0
2020-01-14,219.05999755859375,13288900,0.0
2020-01-15,221.14999389648438,10036500,0.0
2020-01-16,221.77000427246094,10015300,0.0
2020-01-17,222.13999938964844,15905900,0.0
2020-01-21,221.44000244140625,14275800,0.0
2020-01-22,221.32000732421875,12212800,0.0
2020-01-23,219.75999450683594,11195000,0.0
2020-01-24,217.94000244140625,11905800,0.0
2020-01-27,214.8699951171875,13810700,0.0
2020-01-28,217.7899932861328,13413800,0.0
2020-01-29,223.22999572753906,33181300,0.0
2020-01-30,209.52999877929688,48775500,0.0
2020-01-31,201.91000366210938,31359900,0.0
2020-02-03,204.19000244140625,15495600,0.0
2020-02-04,209.8300018310547,19628900,0.0
2020-02-05,210.11000061035156,12538200,0.0
2020-02-06,210.85000610351562,10567500,0.0
2020-02-07,212.3300018310547,12242500,0.0
2020-02-10,213.05999755859375,11856400,0.0
2020-02-11,207.19000244140625,25030800,0.0
2020-02-12,210.75999450683594,13813700,0.0
2020-02-13,213.13999938964844,15396600,0.0
2020-02-14,214.17999267578125,10741700,0.0
2020-02-18,217.8000030517578,15609200,0.0
2020-02-19,217.49000549316406,12135100,0.0
2020-02-20,214.5800018310547,13109200,0.0
2020-02-21,210.17999267578125,14092300,0.0
2020-02-24,200.72000122070312,23080100,0.0
2020-02-25,196.77000427246094,21433500,0.0
2020-02-26,197.1999969482422,16524500,0.0
2020-02-27,189.75,21682600,0.0
2020-02-28,192.47000122070312,32568900,0.0
2020-03-02,196.44000244140625,24949000,0.0
2020-03-03,185.88999938964844,27984100,0.0
2020-03-04,191.75999450683594,23062500,0.0
2020-03-05,185.1699981689453,19333400,0.0
2020-03-06,181.08999633789062,24559600,0.0
2020-03-09,169.5,29949000,0.0
2020-03-10,178.19000244140625,24517800,0.0
2020-03-11,170.24000549316406,20373900,0.0
2020-03-12,154.47000122070312,43266300,0.0
2020-03-13,170.27999877929688,35028600,0.0
2020-03-16,146.00999450683594,39120400,0.0
2020-03-17,149.4199981689453,34255600,0.0
2020-03-18,146.9600067138672,37553100,0.0
2020-03-19,153.1300048828125,39862300,0.0
2020-03-20,149.72999572753906,32568400,0.0
2020-03-23,148.10000610351562,29830800,0.0
2020-03-24,160.97999572753906,30440400,0.0
2020-03-25,156.2100067138672,35184300,0.0
2020-03-26,163.33999633789062,26556800,0.0
2020-03-27,156.7899932861328,24879900,0.0
2020-03-30,165.9499969482422,22515200,0.0
2020-03-31,166.8000030517578,23676300,0.0
2020-04-01,159.60000610351562,19507600,0.0
2020-04-02,158.19000244140625,20886300,0.0
2020-04-03,154.17999267578125,25983300,0.0
2020-04-06,165.5500030517578,28453600,0.0
2020-04-07,168.8300018310547,31411900,0.0
2020-04-08,174.27999877929688,21664200,0.0
2020-04-09,175.19000244140625,23534300,0.0
2020-04-13,174.7899932861328,19355400,0.0
2020-04-14,178.1699981689453,21011800,0.0
2020-04-15,176.97000122070312,17423000,0.0
2020-04-16,176.25,23593200,0.0
2020-04-17,179.24000549316406,20974800,0.0
2020-04-20,178.24000549316406,16110700,0.0
2020-04-21,170.8000030517578,24850500,0.0
2020-04-22,182.27999877929688,33242000,0.0
2020-04-23,185.1300048828125,21426600,0.0
2020-04-24,190.07000732421875,28792000,0.0
2020-04-27,187.5,29197800,0.0
2020-04-28,182.91000366210938,21731000,0.0
2020-04-29,194.19000244140625,45954500,0.0
2020-04-30,204.7100067138672,46230100,0.0
2020-05-01,202.27000427246094,30415600,0.0
2020-05-04,205.25999450683594,19250700,0.0
2020-05-05,207.07000732421875,21071200,0.0
2020-05-06,208.47000122070312,21857000,0.0
2020-05-07,211.25999450683594,15152000,0.0
2020-05-08,212.35000610351562,12506000,0.0
2020-05-11,213.17999267578125,12911900,0.0
2020-05-12,210.10000610351562,14704600,0.0
2020-05-13,205.10000610351562,20684600,0.0
2020-05-14,206.80999755859375,17178900,0.0
2020-05-15,210.8800048828125,19383200,0.0
2020-05-18,213.19000244140625,20151900,0.0
2020-05-19,216.8800048828125,31843200,0.0
2020-05-20,229.97000122070312,50162900,0.0
2020-05-21,231.38999938964844,47782600,0.0
2020-05-22,234.91000366210938,33925600,0.0
2020-05-26,232.1999969482422,33178300,0.0
2020-05-27,229.13999938964844,34697600,0.0
2020-05-28,225.4600067138672,29377200,0.0
2020-05-29,225.08999633789062,23241500,0.0
2020-06-01,231.91000366210938,18223800,0.0
2020-06-02,232.72000122070312,20919000,0.0
2020-06-03,230.16000366210938,15380300,0.0
2020-06-04,226.2899932861328,17041500,0.0
2020-06-05,230.77000427246094,16750400,0.0
2020-06-08,231.39999389648438,15466500,0.0
2020-06-09,238.6699981689453,27462900,0.0
2020-06-10,236.72999572753906,20720700,0.0
2020-06-11,224.42999267578125,26708200,0.0
2020-06-12,228.5800018310547,22091400,0.0
2020-06-15,232.5,15340300,0.0
2020-06-16,235.64999389648438,15236700,0.0
2020-06-17,235.52999877929688,19578100,0.0
2020-06-18,235.94000244140625,15782500,0.0
2020-06-19,238.7899932861328,30081300,0.0
2020-06-22,239.22000122070312,18917800,0.0
2020-06-23,242.24000549316406,24017900,0.0
2020-06-24,234.02000427246094,20834900,0.0
2020-06-25,235.67999267578125,18704300,0.0
2020-06-26,216.0800018310547,76343900,0.0
2020-06-29,220.63999938964844,58514300,0.0
2020-06-30,227.07000732421875,33927100,0.0
2020-07-01,237.5500030517578,43399700,0.0
2020-07-02,233.4199981689453,30633600,0.0
2020-07-06,240.27999877929688,26206200,0.0
2020-07-07,240.86000061035156,27887800,0.0
2020-07-08,243.5800018310547,29791300,0.0
2020-07-09,244.5,22174900,0.0
2020-07-10,245.07000732421875,22982700,0.0
2020-07-13,239.0,24674900,0.0
2020-07-14,239.72999572753906,23378100,0.0
2020-07-15,240.27999877929688,19133600,0.0
2020-07-16,240.92999267578125,18880700,0.0
2020-07-17,242.02999877929688,18152400,0.0
2020-07-20,245.4199981689453,20872200,0.0
2020-07-21,241.75,19364200,0.0
2020-07-22,239.8699951171875,15427900,0.0
2020-07-23,232.60000610351562,21771800,0.0
2020-07-24,230.7100067138672,18325800,0.0
2020-07-27,233.5,13163100,0.0
2020-07-28,230.1199951171875,14170100,0.0
2020-07-29,233.2899932861328,13588300,0.0
2020-07-30,234.5,20615300,0.0
2020-07-31,253.6699981689453,53005100,0.0
2020-08-03,251.9600067138672,23124900,0.0
2020-08-04,249.8300018310547,17183500,0.0
2020-08-05,249.1199951171875,13050100,0.0
2020-08-06,265.2799987792969,45241600,0.0
2020-08-07,268.44000244140625,72766400,0.0
2020-08-10,263.0,30248800,0.0
2020-08-11,256.1300048828125,28238300,0.0
2020-08-12,259.8900146484375,21415700,0.0
2020-08-13,261.29998779296875,17374000,0.0
2020-08-14,261.239990234375,14792700,0.0
2020-08-17,261.1600036621094,13351100,0.0
2020-08-18,262.3399963378906,18690400,0.0
2020-08-19,262.5899963378906,23291500,0.0
2020-08-20,269.010009765625,20299700,0.0
2020-08-21,267.010009765625,15538600,0.0
2020-08-24,271.3900146484375,23685600,0.0
2020-08-25,280.82000732421875,42127200,0.0
2020-08-26,303.9100036621094,69015200,0.0
2020-08-27,293.2200012207031,30301300,0.0
2020-08-28,293.6600036621094,17157400,0.0
2020-08-31,293.20001220703125,17345100,0.0
2020-09-01,295.44000244140625,17295900,0.0
2020-09-02,302.5,24341400,0.0
2020-09-03,291.1199951171875,32294100,0.0
2020-09-04,282.7300109863281,30333700,0.0
2020-09-08,271.1600036621094,24864000,0.0
2020-09-09,273.7200012207031,22918800,0.0
2020-09-10,268.0899963378906,24814700,0.0
2020-09-11,266.6099853515625,18913900,0.0
2020-09-14,266.1499938964844,24093800,0.0
2020-09-15,272.4200134277344,18478500,0.0
2020-09-16,263.5199890136719,29183400,0.0
2020-09-17,254.82000732421875,31281400,0.0
2020-09-18,252.52999877929688,28130800,0.0
2020-09-21,248.14999389648438,24709400,0.0
2020-09-22,254.75,30293100,0.0
2020-09-23,249.02000427246094,19641300,0.0
2020-09-24,249.52999877929688,20006800,0.0
2020-09-25,254.82000732421875,18351300,0.0
2020-09-28,256.82000732421875,18826300,0.0
2020-09-29,261.7900085449219,20200200,0.0
2020-09-30,261.8999938964844,20142500,0.0
2020-10-01,266.6300048828125,20009800,0.0
2020-10-02,259.94000244140625,16367600,0.0
2020-10-05,264.6499938964844,12822300,0.0
2020-10-06,258.6600036621094,18696900,0.0
2020-10-07,258.1199951171875,23133400,0.0
2020-10-08,263.760009765625,16312800,0.0
2020-10-09,264.45001220703125,14107800,0.0
2020-10-12,275.75,31019300,0.0
2020-10-13,276.1400146484375,18063300,0.0
2020-10-14,271.82000732421875,15577800,0.0
2020-10-15,266.7200012207031,15416100,0.0
2020-10-16,265.92999267578125,16622700,0.0
2020-10-19,261.3999938964844,13587000,0.0
2020-10-20,267.55999755859375,18763200,0.0
2020-10-21,278.7300109863281,28998600,0.0
2020-10-22,278.1199951171875,16720000,0.0
2020-10-23,284.7900085449219,17535200,0.0
2020-10-26,277.1099853515625,21322900,0.0
2020-10-27,283.2900085449219,16287200,0.0
2020-10-28,267.6700134277344,23121800,0.0
2020-10-29,280.8299865722656,32368100,0.0
2020-10-30,263.1099853515625,47247800,0.0
2020-11-02,261.3599853515625,27165700,0.0
2020-11-03,265.29998779296875,17961900,0.0
2020-11-04,287.3800048828125,35364400,0.0
2020-11-05,294.67999267578125,23823600,0.0
2020-11-06,293.4100036621094,13891000,0.0
2020-11-09,278.7699890136719,25117700,0.0
2020-11-10,272.42999267578125,29067700,0.0
2020-11-11,276.4800109863281,14957000,0.0
2020-11-12,275.0799865722656,12899500,0.0
2020-11-13,276.95001220703125,10391200,0.0
2020-11-16,278.9599914550781,12970400,0.0
2020-11-17,275.0,15040300,0.0
2020-11-18,271.9700012207031,12152900,0.0
2020-11-19,272.94000244140625,12963700,0.0
2020-11-20,269.70001220703125,18114700,0.0
2020-11-23,268.42999267578125,20990800,0.0
2020-11-24,276.9200134277344,16930400,0.0
2020-11-25,275.5899963378906,12467000,0.0
2020-11-27,277.80999755859375,7808400,0.0
2020-11-30,276.9700012207031,16693300,0.0
2020-12-01,286.54998779296875,20738900,0.0
2020-12-02,287.5199890136719,17361600,0.0
2020-12-03,281.8500061035156,12921700,0.0
2020-12-04,279.70001220703125,10880300,0.0
2020-12-07,285.5799865722656,13007700,0.0
2020-12-08,283.3999938964844,10747700,0.0
2020-12-09,277.9200134277344,25189700,0.0
2020-12-10,277.1199951171875,20065100,0.0
2020-12-11,273.54998779296875,14391400,0.0
2020-12-14,274.19000244140625,16376900,0.0
2020-12-15,275.54998779296875,23979500,0.0
2020-12-16,275.6700134277344,15885000,0.0
2020-12-17,274.4800109863281,16377800,0.0
2020-12-18,276.3999938964844,26693200,0.0
2020-12-21,272.7900085449219,16553700,0.0
2020-12-22,267.0899963378906,17312900,0.0
2020-12-23,268.1099853515625,14329000,0.0
2020-12-24,267.3999938964844,6702000,0.0
2020-12-28,277.0,23299700,0.0
2020-12-29,276.7799987792969,16383000,0.0
2020-12-30,271.8699951171875,11803800,0.0
2020-12-31,273.1600036621094,12900400,0.0
2021-01-04,268.94000244140625,15106100,0.0
2021-01-05,270.9700012207031,9871600,0.0
2021-01-06,263.30999755859375,24354100,0.0
2021-01-07,268.739990234375,15789800,0.0
2021-01-08,267.57000732421875,18528300,0.0
2021-01-11,256.8399963378906,30412300,0.0
2021-01-12,251.08999633789062,26383500,0.0
2021-01-13,251.63999938964844,19528900,0.0
2021-01-14,245.63999938964844,29739400,0.0
2021-01-15,251.36000061035156,24942900,0.0
2021-01-19,261.1000061035156,28028500,0.0
2021-01-20,267.4800109863281,25199900,0.0
2021-01-21,272.8699951171875,20838700,0.0
2021-01-22,274.5,21954000,0.0
2021-01-25,278.010009765625,19087000,0.0
2021-01-26,282.04998779296875,19373600,0.0
2021-01-27,272.1400146484375,35346200,0.0
2021-01-28,265.0,37758800,0.0
2021-01-29,258.3299865722656,30389500,0.0
2021-02-01,262.010009765625,22914300,0.0
2021-02-02,267.0799865722656,17320800,0.0
2021-02-03,266.6499938964844,14223400,0.0
2021-02-04,266.489990234375,16060000,0.0
2021-02-05,268.1000061035156,12454400,0.0
2021-02-08,266.5799865722656,13755200,0.0
2021-02-09,269.45001220703125,14613400,0.0
2021-02-10,271.8699951171875,14687200,0.0
2021-02-11,270.3900146484375,12828600,0.0
2021-02-12,270.5,9097600,0.0
2021-02-16,273.9700012207031,15417200,0.0
2021-02-17,273.57000732421875,12763200,0.0
2021-02-18,269.3900146484375,15249100,0.0
2021-02-19,261.55999755859375,25622600,0.0
2021-02-22,260.3299865722656,17434900,0.0
2021-02-23,265.8599853515625,21924600,0.0
2021-02-24,264.30999755859375,15736100,0.0
2021-02-25,254.69000244140625,19053100,0.0
2021-02-26,257.6199951171875,26619500,0.0
2021-03-01,264.9100036621094,22157300,0.0
2021-03-02,259.0,15191700,0.0
2021-03-03,255.41000366210938,15513500,0.0
2021-03-04,257.6400146484375,31626500,0.0
2021-03-05,264.2799987792969,26820100,0.0
2021-03-08,255.30999755859375,18391800,0.0
2021-03-09,265.739990234375,22039700,0.0
2021-03-10,264.8999938964844,14210300,0.0
2021-03-11,273.8800048828125,21834000,0.0
2021-03-12,268.3999938964844,20600200,0.0
2021-03-15,273.75,16844800,0.0
2021-03-16,279.2799987792969,22437700,0.0
2021-03-17,284.010009765625,21315000,0.0
2021-03-18,278.6199951171875,18728300,0.0
2021-03-19,290.1099853515625,38930500,0.0
2021-03-22,293.5400085449219,28273100,0.0
2021-03-23,290.6300048828125,23000900,0.0
2021-03-24,282.1400146484375,18675000,0.0
2021-03-25,278.739990234375,24505600,0.0
2021-03-26,283.0199890136719,17629200,0.0
2021-03-29,290.82000732421875,21718800,0.0
2021-03-30,288.0,17474500,0.0
2021-03-31,294.5299987792969,19498200,0.0
2021-04-01,298.6600036621094,17616000,0.0
2021-04-05,308.9100036621094,28237000,0.0
2021-04-06,306.260009765625,17335200,0.0
2021-04-07,313.0899963378906,22855200,0.0
2021-04-08,313.0199890136719,20894100,0.0
2021-04-09,312.4599914550781,15988600,0.0
2021-04-12,311.5400085449219,10881900,0.0
2021-04-13,309.760009765625,14036900,0.0
2021-04-14,302.82000732421875,17421400,0.0
2021-04-15,307.82000732421875,14558300,0.0
2021-04-16,306.17999267578125,13059200,0.0
2021-04-19,302.239990234375,14553500,0.0
2021-04-20,302.6499938964844,16796400,0.0
2021-04-21,301.4700012207031,14863500,0.0
2021-04-22,296.5199890136719,16375400,0.0
2021-04-23,301.1300048828125,17536800,0.0
2021-04-26,303.0400085449219,16172600,0.0
2021-04-27,303.57000732421875,15309300,0.0
2021-04-28,307.1000061035156,33907200,0.0
2021-04-29,329.510009765625,56526800,0.0
2021-04-30,325.0799865722656,26332400,0.0
2021-05-03,322.5799865722656,18719500,0.0
2021-05-04,318.3599853515625,24032600,0.0
2021-05-05,315.0199890136719,15577600,0.0
2021-05-06,320.0199890136719,19012200,0.0
2021-05-07,319.0799865722656,15916700,0.0
2021-05-10,305.9700012207031,24239200,0.0
2021-05-11,306.5299987792969,18920100,0.0
2021-05-12,302.54998779296875,24645500,0.0
2021-05-13,305.260009765625,18079200,0.0
2021-05-14,315.94000244140625,19245700,0.0
2021-05-17,315.4599914550781,15401300,0.0
2021-05-18,309.9599914550781,14522400,0.0
2021-05-19,313.5899963378906,19106200,0.0
2021-05-20,318.6099853515625,17320200,0.0
2021-05-21,316.2300109863281,13600900,0.0
2021-05-24,324.6300048828125,16445400,0.0
2021-05-25,327.7900085449219,16437000,0.0
2021-05-26,327.6600036621094,9686900,0.0
2021-05-27,332.75,20477700,0.0
2021-05-28,328.7300109863281,12037400,0.0
2021-06-01,329.1300048828125,11765900,0.0
2021-06-02,329.1499938964844,11654300,0.0
2021-06-03,326.0400085449219,12610800,0.0
2021-06-04,330.3500061035156,13289400,0.0
2021-06-07,336.5799865722656,20136700,0.0
2021-06-08,333.67999267578125,14580500,0.0
2021-06-09,330.25,13727900,0.0
2021-06-10,332.4599914550781,13240200,0.0
2021-06-11,331.260009765625,13587900,0.0
2021-06-14,336.7699890136719,12250800,0.0
2021-06-15,336.75,15795200,0.0
2021-06-16,331.0799865722656,17232200,0.0
2021-06-17,336.510009765625,17794100,0.0
2021-06-18,329.6600036621094,23039500,0.0
2021-06-21,332.2900085449219,11337500,0.0
2021-06-22,339.0299987792969,15345300,0.0
2021-06-23,340.5899963378906,14817800,0.0
2021-06-24,343.17999267578125,12329100,0.0
2021-06-25,341.3699951171875,14594400,0.0
2021-06-28,355.6400146484375,29156100,0.0
2021-06-29,351.8900146484375,21417300,0.0
2021-06-30,347.7099914550781,15107500,0.0
2021-07-01,354.3900146484375,17137000,0.0
2021-07-02,354.70001220703125,11521300,0.0
2021-07-06,352.7799987792969,13488500,0.0
2021-07-07,350.489990234375,14218900,0.0
2021-07-08,345.6499938964844,14406500,0.0
2021-07-09,350.4200134277344,13018700,0.0
2021-07-12,353.1600036621094,10018600,0.0
2021-07-13,352.0899963378906,11456000,0.0
2021-07-14,347.6300048828125,13894200,0.0
2021-07-15,344.4599914550781,14781600,0.0
2021-07-16,341.1600036621094,11026100,0.0
2021-07-19,336.95001220703125,14372300,0.0
2021-07-20,341.6600036621094,11024300,0.0
2021-07-21,346.2300109863281,9279700,0.0
2021-07-22,351.19000244140625,12385400,0.0
2021-07-23,369.7900085449219,33694300,0.0
2021-07-26,372.4599914550781,14925200,0.0
2021-07-27,367.80999755859375,15705400,0.0
2021-07-28,373.2799987792969,29676900,0.0
2021-07-29,358.32000732421875,33413200,0.0
2021-07-30,356.29998779296875,15976200,0.0
2021-08-02,351.95001220703125,13180400,0.0
2021-08-03,351.239990234375,12406100,0.0
2021-08-04,358.9200134277344,14180600,0.0
2021-08-05,362.9700012207031,10247200,0.0
2021-08-06,363.510009765625,8925000,0.0
2021-08-09,361.6099853515625,7798900,0.0
2021-08-10,361.1300048828125,7469900,0.0
2021-08-11,359.9599914550781,8400300,0.0
2021-08-12,362.6499938964844,7170700,0.0
2021-08-13,363.17999267578125,7195700,0.0
2021-08-16,366.55999755859375,11222100,0.0
2021-08-17,358.45001220703125,12328700,0.0
2021-08-18,355.45001220703125,10042400,0.0
2021-08-19,355.1199951171875,12004500,0.0
2021-08-20,359.3699951171875,8697700,0.0
2021-08-23,363.3500061035156,10942000,0.0
2021-08-24,365.510009765625,9235100,0.0
2021-08-25,368.3900146484375,9684500,0.0
2021-08-26,364.3800048828125,7888700,0.0
2021-08-27,372.6300048828125,11219100,0.0
2021-08-30,380.6600036621094,13547300,0.0
2021-08-31,379.3800048828125,12345400,0.0
2021-09-01,382.04998779296875,11567200,0.0
2021-09-02,375.2799987792969,14832900,0.0
2021-09-03,376.260009765625,7509600,0.0
2021-09-07,382.17999267578125,10793800,0.0
2021-09-08,377.57000732421875,11067200,0.0
2021-09-09,378.0,9098900,0.0
2021-09-10,378.69000244140625,11549600,0.0
2021-09-13,376.510009765625,13026300,0.0
2021-09-14,376.5299987792969,8711600,0.0
2021-09-15,373.9200134277344,17940300,0.0
2021-09-16,373.05999755859375,11934200,0.0
2021-09-17,364.7200012207031,26299000,0.0
2021-09-20,355.70001220703125,19822800,0.0
2021-09-21,357.4800109863281,11751900,0.0
2021-09-22,343.2099914550781,43692900,0.0
2021-09-23,345.9599914550781,21806300,0.0
2021-09-24,352.9599914550781,18801900,0.0
2021-09-27,353.5799865722656,15205800,0.0
2021-09-28,340.6499938964844,21710300,0.0
2021-09-29,339.6099853515625,14452200,0.0
2021-09-30,339.3900146484375,16547100,0.0
2021-10-01,343.010009765625,14905300,0.0
2021-10-04,326.2300109863281,42885000,0.0
2021-10-05,332.9599914550781,35377900,0.0
2021-10-06,333.6400146484375,26443000,0.0
2021-10-07,329.2200012207031,28307500,0.0
2021-10-08,330.04998779296875,15946100,0.0
2021-10-11,325.45001220703125,14708200,0.0
2021-10-12,323.7699890136719,31658700,0.0
2021-10-13,324.5400085449219,14761500,0.0
2021-10-14,328.5299987792969,14302200,0.0
2021-10-15,324.760009765625,21596400,0.0
2021-10-18,335.3399963378906,21585000,0.0
2021-10-19,339.989990234375,18786300,0.0
2021-10-20,340.7799987792969,13639500,0.0
2021-10-21,341.8800048828125,16354400,0.0
2021-10-22,324.6099853515625,35224500,0.0
2021-10-25,328.69000244140625,38409000,0.0
2021-10-26,315.80999755859375,65654000,0.0
2021-10-27,312.2200012207031,29971800,0.0
2021-10-28,316.9200134277344,50806800,0.0
2021-10-29,323.57000732421875,37059400,0.0
2021-11-01,329.9800109863281,31518900,0.0
2021-11-02,328.0799865722656,28353000,0.0
2021-11-03,331.6199951171875,20786500,0.0
2021-11-04,335.8500061035156,22495300,0.0
2021-11-05,341.1300048828125,26872800,0.0
2021-11-08,338.6199951171875,18342500,0.0
2021-11-09,335.3699951171875,17556700,0.0
2021-11-10,327.6400146484375,21872600,0.0
2021-11-11,327.739990234375,12376600,0.0
2021-11-12,340.8900146484375,25414300,0.0
2021-11-15,347.55999755859375,25076600,0.0
2021-11-16,342.9599914550781,18181100,0.0
2021-11-17,340.7699890136719,13602800,0.0
2021-11-18,338.69000244140625,17487200,0.0
2021-11-19,345.29998779296875,26488500,0.0
2021-11-22,341.010009765625,27116800,0.0
2021-11-23,337.25,17225000,0.0
2021-11-24,341.05999755859375,13566200,0.0
2021-11-26,333.1199951171875,14750700,0.0
2021-11-29,338.0299987792969,16650900,0.0
2021-11-30,324.4599914550781,25390000,0.0
2021-12-01,310.6000061035156,30329600,0.0
2021-12-02,310.3900146484375,24396200,0.0
2021-12-03,306.8399963378906,27471000,0.0
2021-12-06,317.8699951171875,21758300,0.0
2021-12-07,322.80999755859375,18794000,0.0
2021-12-08,330.55999755859375,19937700,0.0
2021-12-09,329.82000732421875,16879200,0.0
2021-12-10,329.75,14528000,0.0
2021-12-13,334.489990234375,22948700,0.0
2021-12-14,333.739990234375,20461000,0.0
2021-12-15,341.6600036621094,24681300,0.0
2021-12-16,334.8999938964844,22635000,0.0
2021-12-17,333.7900085449219,40012600,0.0
2021-12-20,325.45001220703125,17901800,0.0
2021-12-21,334.20001220703125,16116800,0.0
2021-12-22,330.45001220703125,16764600,0.0
2021-12-23,335.239990234375,13987700,0.0
2021-12-27,346.17999267578125,17795000,0.0
2021-12-28,346.2200012207031,16637600,0.0
2021-12-29,342.94000244140625,10747000,0.0
2021-12-30,344.3599853515625,10593300,0.0
2021-12-31,336.3500061035156,12870500,0.0
2022-01-03,338.5400085449219,14537900,0.0
2022-01-04,336.5299987792969,15998000,0.0
2022-01-05,324.1700134277344,20564500,0.0
2022-01-06,332.4599914550781,27962800,0.0
2022-01-07,331.7900085449219,14722000,0.0
2022-01-10,328.07000732421875,24942400,0.0
2022-01-11,334.3699951171875,16226800,0.0
2022-01-12,333.260009765625,14104900,0.0
2022-01-13,326.4800109863281,14797100,0.0
2022-01-14,331.8999938964844,16868500,0.0
2022-01-18,318.1499938964844,22645600,0.0
2022-01-19,319.5899963378906,20814700,0.0
2022-01-20,316.55999755859375,16925000,0.0
2022-01-21,303.1700134277344,28710700,0.0
2022-01-24,308.7099914550781,38878100,0.0
2022-01-25,300.1499938964844,25108500,0.0
2022-01-26,294.6300048828125,28348800,0.0
2022-01-27,294.6400146484375,21629900,0.0
2022-01-28,301.7099914550781,21871600,0.0
2022-01-31,313.260009765625,21579500,0.0
2022-02-01,319.0,18023800,0.0
2022-02-02,323.0,58458300,0.0
2022-02-03,237.75999450683594,188119900,0.0
2022-02-04,237.08999633789062,89342200,0.0
2022-02-07,224.91000366210938,88613800,0.0
2022-02-08,220.17999267578125,94729700,0.0
2022-02-09,232.0,86563300,0.0
2022-02-10,228.07000732421875,49310400,0.0
2022-02-11,219.5500030517578,46156900,0.0
